ROME V2;Intitulé ROME V2;Appellation V2;ROME V3;Intitulé ROME V3;Appellation V3;Article Métier;URL Fiche Métier ONISEP;Wikipedia Match
43331;Personnel administratif de la circulation internationale des marchandises;Agent (déclarant/déclarante en douane);[http://www2.pole-emploi.fr/rome/pdf/FEM_N1202.pdf N1202];Gestion des opérations de circulation internationale des marchandises;Agent déclarant / Agente déclarante en douane;Personnel administratif de la circulation internationale des marchandises;;
43332;Affréteur/Affréteuse;Affréteur/Affréteuse;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Affréteur / Affréteuse;Affréteur;;
43332;Affréteur/Affréteuse;Agent d'exploitation (affrètement);[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Agent / Agente d'exploitation transport routier de marchandises;Affréteur;;
43332;Affréteur/Affréteuse;Agent de l'affrètement;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Agent / Agente d'affrètement;Affréteur;;
43332;Affréteur/Affréteuse;Chef de groupe affrètement;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Chef de groupe affrètement;Affréteur;;
43332;Affréteur/Affréteuse;Chef de service affrètement;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Chef de service affrètement;Affréteur;;
43332;Affréteur/Affréteuse;Commissionnaire de transport;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Affréteur / Affréteuse;Affréteur;;
43332;Affréteur/Affréteuse;Courtier/Courtière en affrètement;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Courtier / Courtière affrètement maritime;Affréteur;;
43332;Affréteur/Affréteuse;Courtier/Courtière maritime;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Courtier / Courtière affrètement maritime;Affréteur;;
43332;Affréteur/Affréteuse;Employé/Employée de service affrètement;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Employé / Employée du service affrètement;Affréteur;;
43332;Affréteur/Affréteuse;Employé/Employée de service groupage;[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Agent / Agente d'exploitation transport routier de marchandises;Affréteur;;
43332;Affréteur/Affréteuse;Tarifeur;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Agent / Agente d'affrètement;Affréteur;;
43332;Affréteur/Affréteuse;Taxateur/Taxatrice;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1202.pdf N1202];Gestion des opérations de circulation internationale des marchandises;Taxateur / Taxatrice;Affréteur;;
43332;Affréteur/Affréteuse;Agent de fret;[http://www2.pole-emploi.fr/rome/pdf/FEM_N1201.pdf N1201];Affrètement transport;Agent / Agente d'affrètement;Affréteur;;
43333;Litigeur/Litigeuse transport;Agent litiges (transport);[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Agent / Agente litiges transport de marchandises;Litigeur transport;;
43333;Litigeur/Litigeuse transport;Employé/Employée litiges (transport);[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Employé / Employée litiges transport routier de marchandises;Litigeur transport;;
43333;Litigeur/Litigeuse transport;Litigeur/Litigeuse;[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Litigeur / Litigeuse transport;Litigeur transport;;
43333;Litigeur/Litigeuse transport;Responsable du service litiges (transport);[http://www2.pole-emploi.fr/rome/pdf/FEM_N4203.pdf N4203];Intervention technique d'exploitation des transports routiers de marchandises;Litigeur / Litigeuse transport;Litigeur transport;;
43411;Accompagnateur/Accompagnatrice tourisme;Accompagnateur/Accompagnatrice de voyage;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Accompagnateur / Accompagnatrice de voyages;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Agent d'accompagnement;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Accompagnateur / Accompagnatrice de voyages;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Agent d'accueil (agence de voyages);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1101.pdf G1101];Accueil touristique;Agent / Agente d'accueil touristique;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Agent réceptif local (tourisme);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1101.pdf G1101];Accueil touristique;Chargé / Chargée d'accueil en réceptif local;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Conférencier/Conférencière (tourisme);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Conférencier / Conférencière de voyages;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Guide-accompagnateur/Guide-accompagnatrice;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Guide-accompagnateur / Guide-accompagnatrice;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Guide-interprète;[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Guide-interprète;Accompagnateur tourisme;;
43411;Accompagnateur/Accompagnatrice tourisme;Hôte/Hôtesse (accompagnement);[http://www2.pole-emploi.fr/rome/pdf/FEM_G1201.pdf G1201];Accompagnement de voyages, d'activités culturelles ou sportives;Accompagnateur / Accompagnatrice tourisme;Accompagnateur tourisme;;
